,Date,Signal,Open,High,Low,Close,Adj Close,scores_deviation
281,2017-01-03,14.718811434,136.490005,136.830002,134.5,135.520004,128.950607,1.046762812104508
282,2017-01-04,15.5457845388,136.050003,137.960007,136.009995,137.779999,131.101089,0.7111672969215141
283,2017-01-05,16.316117496,137.490005,137.759995,135.509995,136.190002,129.58812,0.3985570268493146
284,2017-01-06,15.8778963,136.410004,136.710007,135.679993,135.690002,129.112381,0.5763923968052638
285,2017-01-09,15.9100693584,135.539993,135.720001,134.5,134.800003,128.265549,0.5633361873032973
286,2017-01-10,15.402984894,135.0,136.380005,134.759995,136.089996,129.492996,0.7691170900725194
287,2017-01-11,15.3473328,136.229996,136.789993,135.419998,136.330002,129.721375,0.7917013712886043
288,2017-01-12,15.705524663999999,136.160004,136.220001,133.589996,135.279999,128.722244,0.646342855472654
289,2017-01-13,15.119255923199999,135.649994,136.970001,135.649994,136.259995,129.654755,0.8842576787752134
290,2017-01-17,14.7367283328,135.600006,135.690002,134.130005,134.410004,127.89444,1.039491921614397
291,2017-01-18,14.675341939199997,134.759995,134.940002,133.949997,134.850006,128.31311,1.064403249765028
292,2017-01-19,15.986514104400001,135.139999,135.440002,133.169998,133.75,127.266464,0.5323140007678498
293,2017-01-20,16.450400106,133.75,134.880005,133.75,134.440002,127.922989,0.3440635476521095
294,2017-01-23,16.0723679004,134.029999,134.679993,133.119995,133.880005,127.390121,0.49747350990810996
295,2017-01-24,14.77304568,134.339996,136.279999,134.220001,135.929993,129.340729,1.0247539104591117
296,2017-01-25,15.33362916,137.059998,137.550003,136.949997,137.210007,130.558731,0.797262471279631
297,2017-01-26,16.0586041824,137.339996,137.5,136.419998,136.660004,130.035339,0.5030589902656126
298,2017-01-27,14.8145537664,136.770004,137.039993,135.649994,136.190002,129.58812,1.0079094356402634
299,2017-01-30,15.700864895999999,135.229996,135.240005,133.240005,134.289993,127.780243,0.6482338447122272
300,2017-01-31,15.62822208,133.869995,135.559998,133.479996,135.229996,128.674713,0.6777131628646098
301,2017-02-01,16.131039849599997,136.220001,136.869995,134.699997,135.149994,128.598557,0.4736637355584043
302,2017-02-02,14.978837853600002,135.300003,135.669998,134.490005,134.809998,128.27504,0.9412410004030785
303,2017-02-03,14.643965873999997,135.990005,136.979996,135.509995,136.869995,130.235184,1.0771360299535153
304,2017-02-06,16.413228468,136.399994,136.779999,135.429993,135.839996,129.255127,0.35914824016798375
305,2017-02-07,15.750399119999997,135.820007,136.470001,134.770004,135.240005,128.684174,0.6281322678580565
306,2017-02-08,16.265247801599998,135.240005,135.240005,133.889999,135.0,128.455841,0.41920055346497054
307,2017-02-09,15.6855862152,135.0,137.25,135.0,136.899994,130.263718,0.6544341149805474
308,2017-02-10,16.735740084,137.789993,138.369995,137.199997,137.940002,131.253326,0.22826919307951085
309,2017-02-13,15.417438989999999,138.770004,139.210007,138.089996,138.300003,131.595856,0.7632514461169067
310,2017-02-14,16.3605107712,137.940002,138.949997,137.610001,138.759995,132.033554,0.38054170812258553
311,2017-02-15,15.848367044399998,138.190002,139.770004,138.070007,139.589996,132.823334,0.5883757197072215
312,2017-02-16,15.140778101999997,139.460007,139.839996,138.210007,139.199997,132.452225,0.8755237228093872
313,2017-02-17,16.635031938,138.449997,139.160004,138.25,139.110001,132.366592,0.2691377557254115
314,2017-02-21,16.306415129999998,139.380005,140.320007,139.380005,140.199997,133.403763,0.4024943622927113
315,2017-02-22,15.186328626,140.0,140.020004,139.25,139.580002,132.813843,0.857038778764764
316,2017-02-23,15.896368628399998,139.960007,140.009995,137.690002,138.75,132.024063,0.5688961063817366
317,2017-02-24,16.02672,137.460007,138.649994,137.300003,138.649994,131.928925,0.51599797045325
318,2017-02-27,15.050743182,138.339996,140.0,138.210007,140.0,133.213409,0.9120609634844223
319,2017-02-28,15.673156289999998,139.380005,139.479996,137.759995,137.839996,131.158157,0.6594783263665874
320,2017-03-01,15.72299748,139.649994,140.860001,139.520004,140.360001,133.556,0.639252179061072
321,2017-03-02,15.4640289672,140.330002,140.360001,138.639999,138.75,132.024063,0.7443446796089682
322,2017-03-03,16.138161936,138.800003,139.419998,137.880005,138.649994,131.928925,0.4707735082454318
323,2017-03-06,15.455806319999999,137.779999,137.970001,136.990005,137.699997,131.024979,0.7476815275756503
324,2017-03-07,15.2138325024,137.399994,137.740005,136.610001,136.800003,130.168594,0.8458773788154634
325,2017-03-08,15.56085024,137.279999,137.619995,135.779999,135.899994,129.312195,0.7050534563063103
326,2017-03-09,14.712305682,135.830002,136.490005,134.889999,135.360001,128.798386,1.0494029235923181
327,2017-03-10,15.2546289132,136.289993,136.309998,134.839996,135.960007,129.369324,0.8293217104139453
328,2017-03-13,14.959622867999999,135.649994,136.789993,135.649994,136.279999,129.673752,0.949038669945459
329,2017-03-14,16.442169619199998,135.75,135.830002,134.559998,135.630005,129.055313,0.3474035770216518
330,2017-03-15,15.111611712,136.289993,138.020004,135.970001,137.729996,131.053513,0.8873597905379069
331,2017-03-16,15.9089740992,138.220001,138.509995,137.559998,137.910004,131.224762,0.563780656504713
332,2017-03-17,14.841499938,138.139999,138.729996,137.309998,138.460007,131.748154,0.996974358927583
333,2017-03-20,15.697370375999999,138.279999,138.520004,137.369995,137.860001,131.177185,0.6496519624634701
334,2017-03-21,14.630651699999998,138.509995,138.600006,133.919998,133.970001,127.475754,1.0825390800126178
335,2017-03-22,19.02931644,133.710007,134.309998,132.779999,134.0,127.504295,0.7024913532256865
336,2017-03-23,15.705048125999998,134.0,135.699997,133.639999,134.779999,128.24649,0.6465362402571003
337,2017-03-24,15.1319395884,134.949997,135.470001,133.860001,134.490005,128.33905,0.8791104966812657
338,2017-03-27,16.032240986399998,132.759995,135.070007,132.399994,134.740005,128.33905,0.5137574885506694
339,2017-03-28,16.2153691452,134.279999,135.899994,134.139999,135.789993,129.579605,0.4394419050809228
340,2017-03-29,15.265496063999999,135.699997,136.490005,135.300003,136.229996,129.999481,0.8249116914542851
341,2017-03-30,16.025476656,136.320007,137.380005,136.259995,137.259995,130.982361,0.5165025342266165
342,2017-03-31,15.690013646399999,137.419998,138.169998,136.940002,137.479996,131.192307,0.6526374107759287
343,2017-04-03,15.059743768799999,137.970001,138.100006,135.600006,136.029999,129.80864,0.9084084183816098
344,2017-04-04,15.673821551999998,135.929993,136.550003,135.350006,135.869995,129.65596,0.6592083551398016
345,2017-04-05,15.2419297296,136.830002,137.429993,134.080002,134.330002,128.186386,0.8344751900590611
346,2017-04-06,15.990194015999998,134.539993,135.630005,133.830002,135.580002,129.379242,0.5308206489017966
347,2017-04-07,14.845123814399999,135.210007,136.029999,134.75,135.520004,129.32196,0.9955037468117135
348,2017-04-10,15.6187655856,135.470001,136.850006,135.160004,135.820007,129.608246,0.6815507206903394
349,2017-04-11,16.266908448000002,135.270004,136.919998,135.080002,136.899994,130.63884,0.41852664341770096
350,2017-04-12,15.030860505599998,136.639999,136.699997,134.919998,135.039993,128.863922,0.9201295898894963
351,2017-04-13,16.171534704,134.880005,135.369995,133.660004,133.720001,127.604294,0.4572304423282506
352,2017-04-17,14.960275175999998,134.070007,135.320007,133.679993,135.289993,129.102448,0.9487739556058425
353,2017-04-18,16.497771192000002,134.720001,135.460007,134.160004,135.320007,129.131104,0.3248397979090108
354,2017-04-19,16.703371062000002,135.690002,136.960007,135.539993,135.789993,129.579605,0.24140492693954485
355,2017-04-20,16.06256652,136.339996,137.669998,136.149994,137.520004,131.230484,0.5014510265718927
356,2017-04-21,16.4679192576,137.240005,137.550003,136.710007,137.210007,130.934692,0.336954067703312
357,2017-04-24,16.4632425984,139.080002,139.339996,138.490005,138.919998,132.566437,0.33885191159260997
358,2017-04-25,16.720203402,140.240005,140.880005,140.089996,140.270004,133.854721,0.23457416330134834
359,2017-04-26,16.175768928,140.169998,141.820007,140.130005,140.990005,134.541824,0.4555121439018172
360,2017-04-27,16.2529983216,141.339996,141.800003,140.479996,140.949997,134.503616,0.42417153804410895
361,2017-04-28,15.9941946024,141.029999,141.169998,139.039993,139.059998,132.700027,0.5291971633904179
362,2017-05-01,15.814072320000001,139.639999,140.289993,138.779999,139.860001,133.46344,0.6022929264897312
363,2017-05-02,15.438509135999999,139.979996,140.339996,138.690002,139.149994,132.785934,0.7547009304341012
364,2017-05-03,15.057095832,138.490005,138.759995,137.690002,138.289993,131.965302,0.9094829826079549
365,2017-05-04,16.0011333024,138.529999,138.729996,137.110001,138.100006,131.783936,0.5263813564582648
366,2017-05-05,15.781768596,138.690002,138.990005,137.529999,138.990005,132.63324,0.6154021616452466
367,2017-05-08,15.355203634799997,138.660004,138.979996,137.759995,138.410004,132.079788,0.7885072929754239
368,2017-05-09,16.3763741856,138.589996,138.830002,137.779999,138.350006,132.022552,0.3741041460093458
369,2017-05-10,15.075591989999998,138.039993,139.479996,137.860001,139.210007,132.84317,0.9019770218495134
370,2017-05-11,16.1922616056,138.669998,138.830002,136.979996,138.240005,131.917557,0.44881921930270685
371,2017-05-12,16.064355216,137.710007,137.889999,137.160004,137.509995,131.220947,0.5007251524749711
372,2017-05-15,15.8126545296,137.979996,139.25,137.979996,138.580002,132.242035,0.6028682826856562
373,2017-05-16,16.35588864,138.970001,139.039993,137.619995,138.630005,132.289719,0.38241742390137495
374,2017-05-17,15.68238648,136.330002,137.039993,134.75,134.889999,128.720795,0.6557326055561908
375,2017-05-18,15.8912552004,134.570007,135.899994,134.229996,135.380005,129.188354,0.5709711962414309
376,2017-05-19,16.3739920032,135.639999,136.759995,135.419998,136.029999,129.80864,0.37507086394146105
377,2017-05-22,15.281894099999997,136.259995,137.199997,136.160004,136.949997,130.686554,0.8182571735413482
378,2017-05-23,16.0649439408,137.289993,137.690002,136.350006,137.399994,131.115967,0.5004862409536528
379,2017-05-24,15.1574909016,137.509995,138.029999,136.830002,137.490005,131.201859,0.8687414700863444
380,2017-05-25,15.1419374172,138.139999,138.610001,137.199997,137.580002,131.28775,0.875053258921812
381,2017-05-26,15.752297048399997,137.380005,137.789993,136.779999,137.539993,131.249542,0.6273620659548973
382,2017-05-30,15.854325458399998,137.119995,137.440002,136.220001,136.460007,130.218994,0.5859577244853729
383,2017-05-31,16.3922915448,136.839996,136.919998,134.639999,136.320007,130.085373,0.3676446924550872
384,2017-06-01,16.217958873599997,136.720001,139.0,136.270004,138.949997,132.595093,0.43839096251515325
385,2017-06-02,16.0739946216,139.449997,141.020004,139.050003,139.850006,133.453918,0.4968133671102309
386,2017-06-05,15.325798505999998,139.960007,140.110001,138.949997,138.979996,132.623718,0.8004402437465914
387,2017-06-06,16.7024892288,138.110001,139.660004,137.809998,138.850006,132.499664,0.2417627853334178
388,2017-06-07,16.3515732852,138.860001,139.529999,138.490005,138.979996,132.623718,0.38416864617075386
389,2017-06-08,16.1093985624,138.979996,141.460007,138.740005,140.880005,134.436829,0.48244602712865176
390,2017-06-09,16.0141751352,141.460007,142.899994,140.699997,141.610001,135.133408,0.5210888256951215
391,2017-06-12,16.57628646,141.660004,141.990005,140.889999,141.380005,134.913971,0.29297736893610943
392,2017-06-13,15.250735434,141.800003,142.309998,141.470001,142.100006,135.600998,0.8309017305505063
393,2017-06-14,16.6576724868,142.029999,142.039993,140.449997,141.259995,134.799454,0.25994995192083825
394,2017-06-15,16.649092387200003,139.690002,140.979996,139.690002,140.539993,134.11235,0.26343185832005356
395,2017-06-16,16.447728246,140.029999,140.220001,139.279999,140.190002,133.778381,0.3451478201973618
396,2017-06-19,15.388184217599997,140.559998,141.580002,140.509995,141.229996,134.770813,0.7751233804738459
397,2017-06-20,16.2972112068,140.880005,140.970001,139.699997,139.800003,133.406189,0.40622942372346355
398,2017-06-21,15.347556203999998,140.050003,140.800003,139.220001,139.449997,133.072235,0.791610711290065
399,2017-06-22,16.333592356799997,139.369995,140.389999,139.009995,139.979996,133.577988,0.39146552063359036
400,2017-06-23,16.583547110399998,140.139999,141.080002,139.550003,140.910004,134.465439,0.2900309107049912
401,2017-06-26,16.0005686148,141.089996,141.529999,140.199997,141.080002,134.627686,0.5266105133981214
402,2017-06-27,15.330143729999998,141.100006,141.619995,139.75,139.839996,133.444382,0.7986769002008323
403,2017-06-28,16.4348409576,140.669998,142.259995,140.399994,141.979996,135.486496,0.350377635006099
404,2017-06-29,16.538000112,142.240005,142.350006,139.649994,141.139999,134.684921,0.30851442401922813
405,2017-06-30,16.482053202,141.25,141.669998,140.770004,140.919998,134.474945,0.33121834507224374
406,2017-07-03,16.8035403744,141.339996,142.5,141.300003,142.100006,135.600998,0.20075502937300463
407,2017-07-04,16.8035403744,141.339996,142.5,141.300003,142.100006,135.600998,0.20075502937300463
408,2017-07-05,15.282747546,141.699997,141.850006,140.699997,141.589996,135.11438,0.8179108350106399
409,2017-07-06,15.8115619032,139.929993,140.470001,138.830002,139.139999,133.349945,0.6033116834655392
410,2017-07-07,15.770701000799999,139.429993,140.679993,139.179993,140.490005,134.643753,0.6198935233248736
411,2017-07-10,15.458647721999997,139.919998,140.889999,139.369995,139.880005,134.059189,0.7465284528716527
412,2017-07-11,16.951854691199998,139.779999,140.380005,138.979996,140.289993,134.452057,0.1405673167779907
413,2017-07-12,16.0110544272,141.050003,142.220001,141.009995,141.369995,135.487122,0.5223552460937003
414,2017-07-13,16.7841222084,141.199997,141.559998,140.380005,141.490005,135.602173,0.2086351519366705
415,2017-07-14,15.634553142,141.100006,142.300003,141.100006,141.729996,135.832169,0.6751439426551339
416,2017-07-17,16.46891784,141.600006,142.460007,141.259995,142.059998,136.148422,0.3365488310964188
417,2017-07-18,16.722050176799996,141.539993,141.869995,141.039993,141.690002,135.793869,0.23382472013707292
418,2017-07-19,16.2529933104,141.880005,143.139999,141.880005,143.100006,137.145203,0.42417357164863073
419,2017-07-20,16.2353389128,143.119995,143.520004,142.800003,143.199997,137.240982,0.4313379360317393
420,2017-07-21,15.980432616,143.009995,143.330002,142.25,142.550003,136.618057,0.5347819410440593
421,2017-07-24,16.861113884399998,142.309998,142.820007,141.970001,142.75,136.809708,0.1773910147065117
422,2017-07-25,15.510001301999997,143.619995,144.25,143.210007,144.050003,138.055603,0.7256885597281395
423,2017-07-26,16.437306165600003,144.149994,144.149994,143.050003,143.25,137.28894,0.34937722429867385
424,2017-07-27,16.30561152,143.479996,143.679993,141.550003,142.339996,136.416779,0.40282047678227606
425,2017-07-28,16.288624550399998,142.020004,142.360001,141.470001,141.960007,136.052643,0.40971399095005423
426,2017-07-31,15.5654397276,142.220001,142.380005,140.970001,141.509995,135.621338,0.7031909876883979
427,2017-08-01,16.6088009232,142.169998,142.199997,140.970001,141.779999,135.880096,0.27978261330842547
428,2017-08-02,15.666959384399998,141.589996,141.820007,139.729996,140.229996,134.394592,0.6619931043143843
429,2017-08-03,15.295854695999997,140.440002,140.539993,139.160004,139.529999,133.723709,0.8125917977513885
430,2017-08-04,16.759826496000002,139.910004,140.320007,139.490005,140.210007,134.375412,0.2184946408031032
431,2017-08-07,16.759826496000002,139.910004,140.320007,139.490005,140.210007,134.375412,0.2184946408031032
432,2017-08-08,15.694927320000001,140.410004,141.789993,139.690002,140.0,134.174164,0.6506433836259977
433,2017-08-09,15.773660258400001,139.119995,139.389999,138.279999,138.789993,133.014496,0.6186926214175834
434,2017-08-10,15.80188476,138.279999,138.279999,136.259995,136.270004,130.599396,0.6072387831969008
435,2017-08-11,15.490354672799997,136.210007,136.740005,135.770004,136.470001,130.791061,0.733661395373838
436,2017-08-14,15.5178168,137.259995,138.589996,137.229996,138.539993,132.774918,0.72251693774612
437,2017-08-15,15.3614983896,138.800003,138.820007,137.339996,137.399994,131.682373,0.7859528066592476
438,2017-08-16,15.661382796000002,137.669998,138.389999,137.210007,137.440002,131.720703,0.6642561501694403
439,2017-08-17,15.830965835999997,136.979996,137.690002,134.919998,134.929993,129.31514,0.595437336903608
440,2017-08-18,15.805415058,134.470001,135.460007,134.119995,134.919998,129.305542,0.6058061463080073
441,2017-08-21,15.226310306399998,134.690002,135.020004,134.139999,134.830002,129.21933,0.8408137376433066
442,2017-08-22,15.584658011999998,135.259995,136.449997,135.139999,136.289993,130.61853,0.6953919794537701
443,2017-08-23,15.6506945364,135.529999,136.570007,135.210007,136.070007,130.407715,0.6685935729538726
444,2017-08-24,15.9703562592,136.639999,136.929993,136.020004,136.490005,130.810226,0.5388710463992826
445,2017-08-25,15.595174728,136.880005,137.309998,136.419998,136.880005,131.18399,0.6911241711011548
446,2017-08-28,16.06985052,137.369995,137.610001,136.770004,137.460007,131.739853,0.4984950927955656
447,2017-08-29,15.514275571199997,136.490005,137.809998,136.229996,137.490005,131.768616,0.7239540104835765
448,2017-08-30,16.4856064548,137.360001,138.509995,137.25,138.369995,132.61203,0.3297763928526734
449,2017-08-31,16.5199577376,138.910004,139.940002,138.669998,139.729996,133.915421,0.31583623399919947
450,2017-09-01,16.4785000728,139.979996,140.630005,139.729996,140.520004,134.672531,0.33266024713346515
451,2017-09-05,15.3586020096,140.630005,140.889999,138.580002,139.169998,133.378693,0.7871281920891046
452,2017-09-06,16.3185146352,139.740005,140.0,139.080002,139.460007,133.656616,0.39758423926998493
453,2017-09-07,16.4785000728,139.589996,139.690002,138.589996,139.110001,133.321198,0.33266024713346515
454,2017-09-08,15.5185874472,138.929993,139.770004,138.619995,139.110001,133.321198,0.7222041999525847
455,2017-09-11,15.8385583224,135.15906315233536,135.991145821482,134.23243042497432,135.15195920847094,129.52610565715884,0.5923562156795443
456,2017-09-12,15.5185874472,133.10501768770362,133.93272642150447,132.1910964923205,133.10245456605963,127.35113998308461,0.7222041999525847
457,2017-09-13,16.1585291976,137.21310861696708,138.04956522145955,136.27376435762812,137.2014638508822,131.7010713312331,0.46250823140650477
458,2017-09-14,16.4785000728,139.2671540815988,140.10798462143708,138.31509829028195,139.25096849329344,133.8760370053073,0.33266024713346515
459,2017-09-15,15.198616571999999,131.05097222307188,131.8743070215269,130.14976255966667,131.05294992364838,125.17617430901036,0.852052184225625
460,2017-09-18,15.5185874472,133.10501768770362,133.93272642150447,132.1910964923205,133.10245456605963,127.35113998308461,0.7222041999525847
461,2017-09-19,16.798470948000002,141.3211995462305,142.16640402141465,140.35643222293578,141.30047313570475,136.05100267938155,0.2028122628604241
462,2017-09-20,15.953688230399997,135.898136873414,136.73179334446888,134.96693036256022,135.8893990794557,130.30868812752527,0.545635130599548
463,2017-09-21,16.0044908544,136.22426311647712,137.0586140488408,135.29103836199687,136.21480436413856,130.6540131927639,0.525018821949399
464,2017-09-22,16.997600040000002,142.59950404204804,143.44743057052324,141.6268258868093,142.57595171867902,137.4045600603115,0.12200331051387413
465,2017-09-25,17.04256164,144.270004,144.940002,143.690002,144.5,138.486877,0.10375735882829919
466,2017-09-26,17.766227232,144.289993,145.149994,144.179993,144.610001,138.927872,0.1899147397657421
467,2017-09-27,17.6385840696,145.630005,147.860001,145.160004,147.440002,141.646667,0.13811562731991017
468,2017-09-28,17.1574673688,147.25,148.059998,146.779999,147.830002,142.021347,0.057127248332215476
469,2017-09-29,18.139210739999996,147.919998,148.429993,147.740005,148.179993,142.35759,0.34127588052774016
470,2017-10-02,18.015610080000002,148.309998,150.0,148.080002,150.0,144.106079,0.2911172636042941
471,2017-10-03,16.9525238064,150.110001,150.330002,149.330002,150.330002,144.423126,0.14029578187684616
472,2017-10-04,17.916097305599997,150.089996,150.610001,149.389999,149.850006,143.96199,0.25073379696164527
473,2017-10-05,16.5855234816,150.289993,150.630005,149.869995,150.259995,144.35585,0.2892288757812343
474,2017-10-06,17.9544650688,149.710007,150.339996,149.570007,150.050003,144.154114,0.26630389130061216
475,2017-10-09,17.768761708800003,150.190002,150.679993,149.179993,149.429993,143.558472,0.1909432605755242
476,2017-10-10,17.5645045296,149.929993,150.289993,149.410004,149.860001,143.971558,0.10805326949168124
477,2017-10-11,16.5169055232,149.940002,150.190002,149.460007,149.75,143.865906,0.3170748588807968
478,2017-10-12,18.013314564,149.460007,150.009995,149.020004,149.639999,143.760208,0.29018571592739933
479,2017-10-13,17.582141023200002,149.919998,149.990005,149.229996,149.369995,143.500854,0.11521036821878608
480,2017-10-16,16.8666601656,149.610001,150.350006,149.029999,149.240005,143.375916,0.17514026787344003
481,2017-10-17,17.809140716399998,149.270004,149.770004,148.5,148.809998,142.962814,0.2073295417973006
482,2017-10-18,16.818079488,149.5,149.910004,149.080002,149.520004,143.644943,0.19485488426480863
483,2017-10-19,18.056896326,148.770004,149.330002,148.169998,149.289993,143.423981,0.30787171295206606
484,2017-10-20,17.627459840399997,150.309998,150.410004,149.860001,149.979996,144.086899,0.13360128288994016
485,2017-10-23,18.00726417,150.149994,150.149994,148.699997,148.860001,143.01088,0.287730394128292
486,2017-10-24,16.9231470912,149.389999,149.779999,149.039993,149.169998,143.308701,0.15221720207141426
487,2017-10-25,17.5989663324,148.940002,149.0,147.220001,148.449997,142.616989,0.12203827867477612
488,2017-10-26,16.863270463200003,148.940002,149.339996,148.509995,148.759995,142.914795,0.176515849396758
489,2017-10-27,17.606085939600003,148.880005,149.910004,148.300003,149.789993,143.904312,0.12492749989892168
490,2017-10-30,17.6583353676,148.880005,149.449997,147.389999,148.210007,142.386459,0.1461309388087229
491,2017-10-31,17.6464574076,148.789993,149.830002,148.639999,149.259995,143.395157,0.1413107214614043
492,2017-11-01,17.838163948800002,150.5,150.529999,147.440002,148.270004,142.444061,0.21910751447019736
493,2017-11-02,17.6247474624,148.240005,149.229996,147.720001,148.710007,142.866791,0.13250056765869866
494,2017-11-03,17.139632168400002,148.479996,148.960007,148.059998,148.610001,142.770691,0.06436498464055217
495,2017-11-06,17.079083920800002,148.75,149.380005,148.389999,148.779999,142.934006,0.0889361831823278
496,2017-11-07,16.897302240000002,148.800003,148.850006,146.539993,147.0,141.223938,0.16270534987567567
497,2017-11-08,16.90191288,146.660004,147.449997,145.839996,147.199997,141.416107,0.16083429736242946
498,2017-11-09,17.3614754832,146.270004,147.389999,145.279999,146.679993,140.916534,0.025661669295446783
499,2017-11-10,17.628383556,146.710007,147.100006,146.350006,146.570007,140.810852,0.13397613765954045
500,2017-11-14,17.456319453599995,146.059998,146.490005,145.589996,146.210007,140.465012,0.06415047978231866
501,2017-11-15,17.9280885888,145.350006,146.210007,144.5,145.630005,139.907806,0.255600002210465
502,2017-11-16,18.11512872,146.210007,148.399994,146.190002,147.770004,141.96373,0.3315031105771383
503,2017-11-17,18.091144032,147.25,149.029999,147.169998,148.449997,142.616989,0.3217698391090042
504,2017-11-20,17.228224292399997,148.759995,149.580002,148.330002,149.529999,143.654556,0.028413247731134583
505,2017-11-21,17.175727166399998,150.199997,151.289993,150.059998,151.089996,145.153275,0.04971720543343118
506,2017-11-22,18.503569854,151.279999,151.770004,150.860001,150.889999,144.96109,0.4891371396965281
507,2017-11-24,18.2116742748,151.210007,151.369995,150.770004,150.949997,145.018723,0.37068244423826074
508,2017-11-27,17.182116650399998,151.300003,151.619995,150.440002,150.490005,144.576828,0.047124276881961594
509,2017-11-28,17.64088992,151.020004,152.970001,150.660004,152.860001,146.853729,0.1390513688191573
510,2017-11-29,16.696418112,153.339996,154.210007,152.949997,153.369995,147.343643,0.24422651669107212
511,2017-11-30,17.921945245200003,154.100006,154.550003,153.279999,153.649994,147.612686,0.25310696035889707
512,2017-12-01,17.31809328,153.020004,153.710007,148.75,153.020004,147.007416,0.008056655603739861
513,2017-12-04,16.7415803136,154.899994,155.410004,152.300003,152.449997,146.459808,0.22589915849190098
514,2017-12-05,17.280730328399997,151.399994,152.960007,150.919998,150.929993,144.999557,0.007105674244934577
515,2017-12-06,18.320785686,150.369995,151.190002,149.949997,150.220001,144.317444,0.41496115178203685
516,2017-12-07,17.5681245876,151.309998,151.889999,150.020004,151.270004,145.326218,0.10952233205544608
517,2017-12-08,18.0228739152,152.149994,152.279999,151.279999,151.410004,145.460693,0.2940650142651065
518,2017-12-11,16.958172604799998,151.429993,152.130005,151.020004,151.350006,145.403061,0.1380034323455139
519,2017-12-12,18.2530073856,151.699997,151.929993,150.820007,150.880005,144.951523,0.3874559118789
520,2017-12-13,17.788456439999997,150.809998,152.710007,150.809998,151.779999,145.816132,0.19893561658455197
521,2017-12-14,16.765413762,151.850006,152.199997,149.639999,150.100006,144.202148,0.2162272618510542
522,2017-12-15,18.036040370400002,151.050003,153.25,150.580002,152.240005,146.258072,0.29940811827941005
523,2017-12-18,18.115007587199997,153.669998,154.720001,153.460007,154.300003,148.237137,0.33145395344713385
524,2017-12-19,16.841036916,154.75,154.770004,152.820007,153.080002,147.065033,0.18553848711450432
525,2017-12-20,17.560447660799998,153.75,153.940002,152.839996,153.380005,147.353271,0.10640694391341948
526,2017-12-21,17.1888499248,153.240005,154.020004,153.080002,153.470001,147.998428,0.04439183409993956
527,2017-12-22,16.900402644,153.380005,153.389999,152.800003,153.190002,147.728394,0.16144716908162637
528,2017-12-26,17.466504065999995,153.0,153.429993,152.899994,153.279999,147.815216,0.0682835165467291
529,2017-12-27,17.2752814644,153.210007,153.949997,152.809998,153.130005,147.670532,0.009316888020361623
530,2017-12-28,18.5412093984,153.240005,153.75,153.009995,153.729996,148.249146,0.5044117141909749
531,2017-12-29,17.875535879999997,154.149994,154.149994,152.389999,152.460007,147.024445,0.234273488347279
532,2018-01-02,17.3751847908,153.199997,153.970001,152.460007,153.899994,148.413071,0.031225069265916866
533,2018-01-03,18.657950438399997,153.869995,154.460007,153.520004,154.059998,148.567383,0.5517866157861997
534,2018-01-04,18.0951991476,154.970001,155.149994,154.020004,154.470001,148.962799,0.3234154532178666
535,2018-01-05,17.739164322,154.880005,154.979996,153.940002,154.789993,149.271347,0.17893228922281088
536,2018-01-08,17.314863324,154.729996,155.270004,153.5,155.029999,149.502808,0.006745901068258295
537,2018-01-09,19.034647007999997,155.240005,155.5,154.729996,154.820007,149.300323,0.7046545610782683
538,2018-01-10,18.2494769304,154.470001,155.169998,153.919998,154.839996,149.319565,0.38602321119637784
539,2018-01-11,17.8752538608,155.070007,157.660004,154.979996,157.5,151.884766,0.2341590416038904
540,2018-01-12,18.8396774592,157.679993,158.860001,157.470001,158.160004,152.52121,0.62553360080187
541,2018-01-16,18.720534218399997,158.860001,159.410004,155.800003,156.139999,150.573242,0.5771838575698716
542,2018-01-17,18.0827854032,156.800003,157.940002,156.279999,157.619995,152.000458,0.3183778081927898
543,2018-01-18,18.695954459999996,157.220001,157.5,156.389999,156.539993,150.958954,0.5672090994605168
544,2018-01-19,18.7642042128,156.729996,158.690002,156.550003,158.600006,152.945541,0.5949056603511741
545,2018-01-22,17.483062685999997,158.399994,159.449997,158.309998,159.449997,153.765182,0.07500320135554019
546,2018-01-23,19.2079512768,159.240005,160.300003,158.669998,159.960007,154.25705,0.7749834932210067
547,2018-01-24,17.446783668,160.360001,160.630005,158.399994,158.970001,153.302322,0.060280744645189205
548,2018-01-25,17.461571443199997,159.639999,159.919998,158.210007,159.029999,153.360199,0.06628179958621297
549,2018-01-26,18.637073585999996,159.529999,159.690002,158.770004,159.600006,153.909866,0.5433145409437271
550,2018-01-29,17.243402765999996,159.059998,159.860001,158.619995,158.699997,153.041962,0.022253642735619007
551,2018-01-30,17.0894109312,157.660004,158.220001,156.729996,157.179993,151.576141,0.08474535961700101
552,2018-01-31,16.7752032336,157.740005,158.419998,155.919998,156.360001,150.785385,0.21225457791985783
553,2018-02-01,16.975935732,155.729996,157.210007,155.529999,156.850006,151.257919,0.13079494419838433
554,2018-02-02,16.992945160799998,156.130005,156.149994,153.509995,153.830002,148.345581,0.12389231582030147
555,2018-02-05,16.662260141999997,152.669998,153.789993,147.860001,147.919998,142.646286,0.25808822691262573
556,2018-02-06,16.98447696,145.529999,150.369995,144.240005,149.690002,144.353195,0.12732881235646892
557,2018-02-07,16.288061334000002,149.610001,150.789993,148.610001,149.839996,144.497833,0.40994255085946263
